Cysteian (People);SSIDIJA;an;{ssi}diya si </i>[s:i´.di.jä si]<i>;;s
Dam;;inan;;;s
Dance;;verb;pu{zzhe} </i>[pu.ʑ:ɛ̝´]<i>;;s
Dandelion;;inan;;;s
Dark;;adj;{so}dokyu </i>[so̞´.do̞.kju]<i>;;s
Dark brown;;adj;;;s
Davidria;TAWIDIJA;inan;ta{wi}di{ya}sa </i>[tä.wi´.di.jä´.sä]<i>;;s
Davidrian (Language);TAWIDIJA;inan;ta{wi}di{ya} {di}ye </i>[tä.wi´.di.jä´ di´.jɛ̝]<i>;;s
Davidrian (People);TAWIDIJA;an;ta{wi}di{ya} si </i>[tä.wi´.di.jä´ si]<i>;;s
Day (measurement);;inan;jo{pe} </i>[dʑo̞.pɛ̝´]<i>;;s
Daydream;;verb;;;s
Dead;;adj;{bi} </i>[bi´]<i>;;s
Death;;inan;bi{ye}fo{nu} </i>[bi.jɛ̝´.fo̞.nu´]<i>;;s
Debate;;verb;;;s
Debt (general);;inan;;;s
Debt (money);;inan;;;s
Decay;;verb;;;s
Decide, choose, pick;;verb;ko{wa} </i>[ko̞.wä´]<i>;;s
Declare;;verb;;;s
Deduce;;verb;;;s
Deer;;an;{nyefu} </i>[njɛ̝´.fu´]<i>;;s
Defence;;inan;;;s
Defenestrate (legal);;verb;don{shete}yepe{dyi} </i>[do̞n.ɕɛ̝´.tɛ̝´.jɛ̝.pɛ̝.dji´]<i>;;s
Defibrillator;;inan;;;s
Deku Baba;;an;;;hy
Delay;;verb;;;s
Delegate;;verb;;;s
Delete;;verb;{kese} </i>[kɛ̝´.sɛ̝´]<i>;;s
Delusion;;inan;;;s
Demand;;verb;{e}zanla{fa} </i>[ɛ̝´.zän.lä.fä´]<i>;;s
Democracy;;inan;;;s
Demon (general);;inan;;;s
Demonic;;adj;;;s
Den;;inan;ran{be} </i>[ran.bɛ̝´]<i>;;s
Deposit;;verb;;;s
Desert;;inan;{pu}ye </i>[pu´.jɛ̝]<i>;;s
Design;;verb;;;s
Design;;inan;;;s
Diagnose;;verb;;;s
Dictate;;verb;;;s
Die;;verb;bi{ye} </i>[bi.jɛ̝´]<i>;;s
Die;;verb;bi{ye} </i>[bi.jɛ̝´]<i>;;s
Differ;;verb;{mwe}de </i>[mwɛ̝´.dɛ̝]<i>;;s
Different;;inan;{mwe}dezhu </i>[mwɛ̝´.dɛ̝ .ʑu ]<i>;;s
Dig;;verb;ko </i>[ko̞]<i>;;s
Diminutive, mini;;;ko </i>[ko̞]<i>;;s
Dinner;;inan;;;s
Dinner, girl’s night out;;inan;;;ahan
Diploma;;inan;;;s
Direction;;inan;le{ya}syo </i>[lɛ̝.jä´.sjo̞]<i>;;s
Dirty;;adj;do{yo}de </i>[do̞.jo̞´.dɛ̝]<i>;;s
Disallow;;verb;doze{bee} </i>[do̞.zɛ̝.bɛ̝:´]<i>;;s
Disease;;an;;;s
Dish;;an;gi </i>[gi]<i>;See <a href=https://lot.icosahedr.online/wiki/Kaneedkind#Sexes>Kaneedkind sexes</a>;s
Dishonour;;inan;dose{he} </i>[do̞.sɛ̝.hɛ̝´]<i>;;s
Dismiss;;verb;;;s
Dismount;;verb;;;s
Disorder (mental);;an;do{ki}deyan </i>[do̞.ki´.dɛ̝.jän]<i>;;s
Disorder (physical);;an;do{ki}de </i>[do̞.ki´.dɛ̝]<i>;;s
Dissect;;verb;;;s
Distance, far off;;inan;{u}zzo </i>[u´.z:o̞]<i>;;s
Dive;;verb;jan{de} </i>[dʑän.dɛ̝´]<i>;;s
Dive;;verb;jan{de} </i>[dʑän.dɛ̝´]<i>;Archaic;s
Dive into lava;;verb;jan{de}de{ya} </i>[dʑän.dɛ̝´.dɛ̝.jä´]<i>;;s
Diverse;;adj;gu{mwe}de </i>[gu.mwɛ̝´.dɛ̝]<i>;;s
Do;;verb;{to}be </i>[to̞´.bɛ̝]<i>;;s
Do an action;;verb;in{ton} </i>[in.to̞n´]<i>;;s
Do later;;verb;;;s
Dog;;an;cin </i>[tɕin]<i>;;s
Dominate;;verb;;;s
Door;;inan;pe{wa}pe </i>[pɛ̝.wä´.pɛ̝]<i>;;s
Down;;adj;e{ye} </i>[ɛ̝.jɛ̝´]<i>;;s
Draft (military);;inan;;;s
Draft (writing);;verb;;;s
Dragon;;an;de{de} </i>[dɛ̝.dɛ̝´]<i>;;s
Dread, fear;;verb;po{zangzhe} </i>[po̞.zäŋ´.ʑɛ̝´]<i>;;s
Dream;;an;te{zhetso}ne </i>[tɛ̝.ʑɛ̝:´.tso̞´.nɛ̝]<i>;;s
Dream, fantasize;;verb;te{zhetso} </i>[tɛ̝.ʑɛ̝:´.tso̞´]<i>;;s
Drink (alcohol);;verb;be{she}te </i>[bɛ̝.ɕɛ̝´.tɛ̝]<i>;;s
Drink (nonalcoholic);;verb;se{se}pe </i>[sɛ̝.sɛ̝´.pɛ̝]<i>;;s
Drive (vehicle);;verb;jege </i>[dʑɛ̝.gɛ̝]<i>;;ahan
Drive (vehicle);;verb;;;s
Drug;;inan;;Usually only about medicine;s
Drug, intoxicate;;verb;te(tso)tete </i>[tɛ̝.tso̞´.tɛ̝.tɛ̝]<i>;informal;s
Drug, intoxicate;;verb;;Legal and medical term;s
Dry;;adj;ku{zze} </i>[ku.z:ɛ̝´]<i>;;s
Dual marker;;;{yo} </i>[jo̞´]<i>;;s
Duck;;an;;;s
Dull (Knife);;adj;do{fo} </i>[do̞.fo̞´]<i>;;s
Dust;;inan;do{ze}de </i>[do̞.zɛ̝´.dɛ̝]<i>;;s
Ear;;an;te{te} </i>[tɛ̝.tɛ̝´]<i>;;s
Early;;adj;;;s
Earth, Dirt;;an;zam{fong} </i>[zäm.fo̞ŋ´]<i>;;s
Earthquake;;inan;;;s
East;;inan;a </i>[ä]<i>;;s
Eat;;verb;si{we} </i>[si.wɛ̝´]<i>;;s
Edit, change;;verb;;;s
Education;;inan;;;s
Egg;;an;ju{mu}de </i>[dʑu.mu´.dɛ̝]<i>;;s
Eight;12;;du{sa} </i>[du.sä´]<i>;Seen in a more slang sense, saying “in ce” is more formal;s
Ejaculate;;verb;;;s
Elect;;verb;;;s
Electricity;;an;o{wae}kye </i>[o̞.wä´.ɛ̝´.kjɛ̝]<i>;;s
Electron;;inan;;;s
Elements, metal;;inan;a{si}na </i>[ä.si´.na]<i>;Archaic when used for metals;s
Elephant;;an;;;s
Eleven;15;;ju{ci} </i>[dʑu.tɕi´]<i>;Seen in a more slang sense, saying “in jim” is more formal;s
Elk;;an;be{ye}ko </i>[bɛ̝.jɛ̝´.ko̞]<i>;;s
Elke;;an;li{ge} </i>[li.gɛ̝´]<i>;See <a href=https://lot.icosahedr.online/wiki/Kaneedkind#Sexes>Kaneedkind sexes</a>;s
Emerald;;inan;;;s
Empty;;adj;tsu{te} </i>[tsu´.tɛ̝]<i>;;s
En passant (Chess);;inan;;;s
Enact;;verb;;;s
End, over;;verb;{ke} </i>[kɛ̝´]<i>;;s
Energy;;an;do{kyu} </i>[do̞.kju´]<i>;;s
Energy drink;BOJEKAA~;inan;boje{kaa}~ </i>[bo̞.jɛ̝.kä:´ ]<i>;Generalized brand name;s
Engine (vehicle), an essential part of something;;inan;;;s
Engrave;;verb;;;s
Enjoy;;verb;;;s
Enough, right (amount);;adj;;;s
Enthrone;;verb;;;s
Equal;;verb;de{su} </i>[dɛ̝.su´]<i>;;s
Era;;inan;{keyu} </i>[kɛ̝´.ju´]<i>;;s
Escape;;verb;;;s
Essential;;adj;je{jue}zan </i>[dʑɛ̝.dʑu´.ɛ̝´.zän]<i>;;s
Evening;;inan;;;s
Evermean, treeant;;an;;;hy
Everything;;inan;;;ahan
Everywhere, all places;;inan;;;s
Exactly, literally;;;;;s
Exchange;;verb;;;s
Excite, thrill;;verb;ko{wun} </i>[ko̞.wun´]<i>;;s
Exclude;;verb;dotsa{do} </i>[do̞.tsä.do̞´]<i>;;s
Excuse;;verb;po{de} </i>[po̞.dɛ̝´]<i>;;s
Exhale;;verb;e{ko} </i>[ɛ̝.ko̞´]<i>;;s
Exhibit;;inan;{ye}je </i>[jɛ̝´.dʑɛ̝]<i>;;s
Exist;;verb;je{kyu} </i>[dʑɛ̝.kju´]<i>;;s
Expect;ZUGU;verb;zu{gu} </i>[zu.gu´]<i>;;s
Expire;;verb;;;s
Explain, teach;;verb;;When used as “teach” it is more informal;s
Exploit, tap;;verb;;;s
Extremity;;an;{ta}wezzo </i>[tä´.wɛ̝.z:o̞]<i>;;s
Eye;;an;tso </i>[tso̞]<i>;;s
Eyebrow;;an;a{bu}ha </i>[ä.bu´.hä]<i>;Borrowed from Oikan;s
Eyeliner;;inan;;;s
Face;;an;zo{zi} </i>[zo̞.zi´]<i>;;s
Face;;an;;;s
Fact;;inan;;;s
Fake;;adj;{zam}ku </i>[zäm´.ku]<i>;;s
Fall;;verb;um{we} </i>[um.wɛ̝´]<i>;;s
Fall in love, become enfatuated with;;verb;;;s
Family;;an;ke{zzo} </i>[kɛ̝.z:o̞´]<i>;;s
Fan (of something);;an;jasi </i>[dʑä.si]<i>;;s
Fang, canine tooth;;an;{ce}fun{long} </i>[tɕɛ̝´.fun.lo̞ŋ´]<i>;;s
Fantasize, daydream;;verb;;;s
Fantasy;;inan;{ling}e </i>[liŋ´.ɛ̝.]<i>;;s
Far;;adj;{u}zzo </i>[u´.z:o̞]<i>;;s
Farewell, goodbye;;;ha{non} </i>[hä.no̞n´]<i>;More formal then Cucis;s
Farm;;inan;di{deekam} </i>[di.dɛ̝´:.käm´]<i>;;s
Farmer;;an;se{pe}si </i>[sɛ̝.pɛ̝´.si]<i>;;s
Fart (formal);;inan;;;s
Fart (informal);;inan;;;s
Fart (vulgar);;inan;;;s
Fast;;verb;tan{zhe} </i>[tän.ʑɛ̝´]<i>;;s
Fast, starve;;verb;dosi{we} </i>[do̞.si.wɛ̝´]<i>;;ahan
Fasting period;;inan;;;s
Fat;;inan;sa{be} </i>[sä.bɛ̝´]<i>;;s
Fat, Overweight;;adj;sa{be}je </i>[sä.bɛ̝´.dʑɛ̝ ]<i>;;s
Father;;an;pa{ca} </i>[pä.tɕä´]<i>;Used for nonkaneeds, borrowed from Loremese;s
Fatten;;verb;;;s
Favourite, most liked;;adj;ja{wo} </i>[dʑä.wo̞´]<i>;;s
Fear;;verb;shi </i>[ɕi]<i>;;s
Feast, binge, glut;;verb;;;s
Feather;;inan;co{du} </i>[tɕo̞.du´]<i>;;s
Feed;;verb;;;s
Feel (mental);;verb;so{zhe} </i>[so̞.ʑɛ̝´]<i>;;s
Feel (physical);;verb;dun{te} </i>[dun.tɛ̝´]<i>;;s
Feign;;verb;;;s
Femboy;;an;;;s
Feminize;;verb;;;s
Ferment;;verb;;;s
Fertilize;;verb;;;s
Few;;adj;e{yu} </i>[ɛ̝.ju´]<i>;;s
Field (geography);;inan;{da}fe </i>[dä´.fɛ̝]<i>;;s
Field, study;;inan;{ye}e{ye}ju{kang} </i>[jɛ̝´.ɛ̝.jɛ̝´.dʑu.käŋ´]<i>;;s
Fight;;verb;ko{tsa} </i>[ko̞.tsä´]<i>;;s
Find;;verb;{tsi}he </i>[tsi´.hɛ̝]<i>;;s
Finger;;an;se{ta}we </i>[sɛ̝.tä´.wɛ̝]<i>;;s
Fingernail;;inan;zon{to} </i>[zo̞n.to̞´]<i>;;s
Fire;;an;de{ya} </i>[dɛ̝.jä´]<i>;;s
First person, 1st person;;prn;{ya} </i>[jä´]<i>;Borrowed from Loremese;religion
First person, 1st person;;prn;lo </i>[lo̞]<i>;;s
Fish;;an;po </i>[po̞]<i>;;s
Fish;;an;po{gu} </i>[po̞.gu´]<i>;;s
Fisherman;;an;posi </i>[po̞.si]<i>;;s
Five;5;;jim </i>[dʑim]<i>;;s
Fix;;verb;jan{ge}sa{se} </i>[dʑäŋ.gɛ̝´.sä.sɛ̝´]<i>;;s
Flag, banner;;inan;;;s
Flash, flashlight, torch, light;;inan;;;s
Flat;;adj;bese </i>[bɛ̝.sɛ̝]<i>;;s
Flatten;;verb;bese{tong} </i>[bɛ̝.sɛ̝.to̞n´]<i>;;s
Flavour;;inan;zu{te} </i>[zu.tɛ̝´]<i>;;s
Flesh;;an;;;s
Flicker;;verb;dan{na} </i>[dän.nä´]<i>;;s
Float;;verb;{ka}ko </i>[kä´.ko̞]<i>;;s
Floor, level;;inan;;;s
Flourish;;verb;;;s
Flow;;verb;e{ko} </i>[ɛ̝.ko̞´]<i>;;s
Flow;;an;e{ko}fo{nu} </i>[ɛ̝.ko̞´.fo̞.nu´]<i>;;s
Flower;;verb;we </i>[wɛ̝]<i>;;s
Flower;;an;we </i>[wɛ̝]<i>;;s
Flower love, romantic love;;verb;we{e}pese </i>[wɛ̝.ɛ̝´.pɛ̝.sɛ̝]<i>;;s
Flower love, romantic love;;verb;wepese </i>[wɛ̝.pɛ̝.sɛ̝]<i>;;ahan
Fly;;verb;de{le} </i>[dɛ̝.lɛ̝´]<i>;;s
Fog, mist;;inan;pu{de} </i>[pu.dɛ̝´]<i>;;s
Follow, tail;;verb;de{tse} </i>[dɛ̝.tsɛ̝´]<i>;;s
Food, meal;;inan;e{lang} </i>[ɛ̝.läŋ´]<i>;when used as “meal” it is informal;s
Fool;;verb;;;s
Fool;;an;;;s
Foot, paw;;an;kan{suu} </i>[kän.su:´]<i>;;s
Footwear, shoe;;inan;;;s
Force;;inan;;;s
Force feed, make eat;;verb;;;s
Force, make (do something);;verb;;;s
Forclosure;;verb;;;s
Foreign;;adj;ke{yenta} </i>[kɛ̝.jɛ̝n´.tä´]<i>;;s
Forest;;an;zu{fu} </i>[zu.fu´]<i>;;s
Forever, eternity;;inan;;;s
Forge;;verb;{tsezhe}he </i>[tsɛ̝´.ʑɛ̝´.hɛ̝]<i>;;s
Forget, unlearn;;verb;;;s
Forgive;;verb;;;s
Fork;;inan;;;s
Formality marker;;;wa </i>[wä]<i>;Similar to お in some Japanese contexts;s
Fort;;inan;;;s
Fountain, water feature;;inan;wo{pefong} </i>[wo̞.pɛ̝´.fo̞ŋ´]<i>;;s
Four;4;;in{je} </i>[in.dʑɛ̝´]<i>;;s
Fragment;;inan;;;s
Fragment, shatter;;verb;;;s
France;KANADA;inan;u{ma}ka{na}da </i>[u.mä´.kä.nä´.dä]<i>;;real
Free;;adj;u{ya} </i>[u.jä´]<i>;;s
Free (of charge);;adj;po{sangku} </i>[po̞.säŋ´.ku´]<i>;;s
Free cities;;inan;u{yabe}wetu{sa} </i>[u.jä´.bɛ̝´.wɛ̝.tu.sä´]<i>;;s
Free cities resident;;an;u{yabe}wetu si </i>[u.jä´.bɛ̝´.wɛ̝.tu si]<i>;;s
Free love, friendly love;;verb;u{yae}pese </i>[u.jä´.ɛ̝´.pɛ̝.sɛ̝]<i>;;s
Free love, friendly love;;verb;u{ya}pese </i>[u.jä´.pɛ̝.sɛ̝]<i>;;ahan
Freeze;;verb;don{ko} </i>[do̞ŋ.ko̞´]<i>;;s
Freeze, make cold;;verb;son{kku} </i>[so̞ŋ.k:u´]<i>;;s
Fresh;;adj;de{ye}ze </i>[dɛ̝.jɛ̝´.zɛ̝]<i>;;s
Friend;;an;{sho}si </i>[ɕo´.si]<i>;;s
Friendship;;an;;;s
Front;;inan;se{de}ye </i>[sɛ̝.dɛ̝´.jɛ̝]<i>;;s
Frozen love, familial love;;verb;dong{koe}pese </i>[do̞ŋ.ko̞´.ɛ̝´.pɛ̝.sɛ̝]<i>;;s
Frozen love, familial love;;verb;dong{ko}pese </i>[do̞ŋ.ko̞´.pɛ̝.sɛ̝]<i>;;ahan
Fruit;;an;we{she}le </i>[wɛ̝.ɕɛ̝´.lɛ̝]<i>;;s
Fry;;verb;;;s
Fuck, shit;JON;inan;yon </i>[jo̞n]<i>;;ahan
Fulfill;;verb;;;s
Full;;adj;{je}de </i>[dʑɛ̝´.dɛ̝]<i>;Archaic;s
Full;;adj;{je}de </i>[dʑɛ̝´.dɛ̝]<i>;;s
Fun;;adj;;;s
Funny;;adj;le{keke} </i>[lɛ̝.kɛ̝´.kɛ̝´]<i>;;s
Furnace;;inan;{wo}ye </i>[wo̞´.jɛ̝]<i>;;s
Further, more far;;adj;{i}to{u}zzo </i>[i´.to̞.u´.z:o̞]<i>;;s
Future marker;;;;;s
Gallery;;inan;jo{zun}je </i>[dʑo̞.zun´.dʑɛ̝]<i>;;s
Game;;inan;;;s
Gardenia;;an;;;s
Garistan;KAZIDAN;inan;ka{zi}dan{sa} </i>[kä.zi´.dän.sä´]<i>;;s
Garistan (Language);KAZIDAN;inan;ka{zi}dan {di}ye </i>[kä.zi´.dän di´.jɛ̝]<i>;;s
Garistan (People);KAZIDAN;an;ka{zi}dan si </i>[kä.zi´.dän si]<i>;;s
Gate;;inan;pe{wa} </i>[pɛ̝.wä´]<i>;;s
Genetive marker;;;;Used as the genetive marker;s
Gerudo;;inan;;;hy
Ghostwrite;;verb;;;s
Gibdo;;inan;;;hy
Gift;;verb;;;s
Gift;;inan;;;s
Ginseng;;an;;;s
Girl;KALA;an;ka{la} </i>[kä.lä´]<i>;Informal, not usually used for younger females, borrowed from Azkali;s
Girl;;an;{pa}wala </i>[pä´.wä.lä]<i>;Used for nonkaneeds, borrowed from Loremese;s
Give;;verb;{ba} </i>[bä´]<i>;;s
Give (out of kindness), gunnen;;verb;so{ba} </i>[so̞.bä´]<i>;;s
Give permission, consent;;verb;wan </i>[wän]<i>;;s
Glance;;verb;;;s
Glass;;inan;li{she}pu{ye} </i>[li.ɕɛ̝´.pu.jɛ̝´]<i>;;s
Glasses;;inan;no{ze}dyi </i>[no̞.zɛ̝´.dji]<i>;;s
Gleeok;;an;;;hy
Gloves;;inan;{kye} </i>[kjɛ̝´.]<i>;;s
Gloves;;inan;{kyeya} </i>[kjɛ̝´.jä´]<i>;;ahan
Go in a rave/club/bar/party already intoxicated, pregaming, predrinking;;verb;;slang;s
Go, move;;verb;je{pum} </i>[dʑɛ̝.pum´]<i>;;s
Goat;;an;be{waa} </i>[bɛ̝.wä:´]<i>;;s
God;;an;{u}te </i>[u´.tɛ̝]<i>;;s
God;;an;{u}te </i>[u´]<i>;;ahan
God (Saul);;an;{sa}lu </i>[sä´.lu]<i>;;s
God (Shidama);;an;;;s
God (Ukilen), moon;;inan;;;s
God ray;;inan;;;s
Godly love;;verb;{u}te{e}pese </i>[u´.tɛ̝.ɛ̝´.pɛ̝.sɛ̝]<i>;Can be used to describe the love between a creator and a creation in any sense except for parents;s
Godly love;;verb;{u}tepese </i>[u´.tɛ̝.pɛ̝.sɛ̝]<i>;Can be used to describe the love between a creator and a creation in any sense except for parents;ahan
Gold;;inan;so{to} </i>[so̞.to̞´]<i>;;s
Gold;;inan;olasotana </i>[o̞.lä.so.tä.nä]<i>;Archaic;s
Good;;adj;so{de} </i>[so̞.dɛ̝´]<i>;;s
Goodbye;CUSI;;cu{si} </i>[tɕu.si´]<i>;;s
Goodness;;noun;so{de}de </i>[so̞.dɛ̝´.de]<i>;;s
Goon;;verb;ye{fe}yeju </i>[jɛ̝.fɛ̝´.jɛ̝.dʑu]<i>;;s
Goron;;an;;;hy
Gossip;;verb;de{ce} </i>[dɛ̝.tɕɛ̝´]<i>;;s
Gossip, the word;;inan;;;ahan
Grape;;an;;;s
Great king, emperor;;an;e{le} </i>[ɛ̝.lɛ̝´]<i>;;s
Great, grand, major;;adj;poo{wa} </i>[po̞:.wä´]<i>;;s
Green;;adj;je{zhu} </i>[dʑɛ̝.ʑu´]<i>;;s
Green out;;verb;kaye{dade} </i>[kä.jɛ̝.dä´.dɛ̝´]<i>;;s
Grill;;verb;;;s
Grotto;;an;;;s
Ground;;inan;;;s
Group;;an;te{yum} </i>[tɛ̝.jum´]<i>;;s
Grove, pocket (nature), oasis;;an;;;s
Grow;;verb;e{len} </i>[ɛ̝.lɛ̝n´]<i>;;s
Growth;;an;e{len}fo{nu} </i>[ɛ̝.lɛ̝n´.fo̞.nu´]<i>;;s
Guardian;;inan;;;s
Guardian Angel;;an;;;s
Guess;;verb;{se}ko </i>[sɛ̝´.ko̞]<i>;Borrowed from Azkali;s
Guess;;verb;su{sse} </i>[su.s:ɛ̝´]<i>;Uncommon;s
Guide, help;;verb;;;s
Gunjas creole;;inan;gun{ja} de{di}ye </i>[gun.dʑä´ dɛ̝.di´.jɛ̝]<i>;;s
Guts;;an;{si}we </i>[si´.wɛ̝]<i>;;s
Guy;;an;ma{la} </i>[mä.lä´]<i>;Informal, not usually used for younger males, borrowed from Azkali;s
Hair, fur;;an;be{se} </i>[bɛ̝.sɛ̝´]<i>;;s
Hair, fur;;an;su </i>[su]<i>;;ahan
Hairy gay man, bear;;an;mai{ga} </i>[mä.i.gä´]<i>;Borrowed from Azkali;s
Hallei;HALUSA;inan;ha{lu}sa{sa} </i>[hä.lu´.sä.sä´]<i>;;s
Hallucinate;;verb;;;s
Hallusian (Language);HALUSA;inan;ha{lu}sa {di}ye </i>[hä.lu´.sä di´.jɛ̝]<i>;;s
Hallusian (People);HALUSA;an;ha{lu}sa si </i>[hä.lu´.sä si]<i>;;s
Hand, Paw;;an;{kye} </i>[kjɛ̝´]<i>;;s
Hangover;;inan;;;s
Hangover;;inan;;;s
Happen;;verb;lo{ga} </i>[lo̞.gä´]<i>;;s
Happy;;adj;;;s
Harm;;verb;{te}weyun </i>[tɛ̝´.wɛ̝.jun]<i>;;s
Harvest;;verb;su{ka} </i>[su.kä´]<i>;;s
Harvest;;inan;su{ka} </i>[su.kä´]<i>;;s
Hatchet;;inan;{ba}le </i>[bä´.lɛ̝]<i>;Borrowed from Jkawi;s
Hate (person);;verb;ja{dule} </i>[dʑä.du´.lɛ̝´]<i>;;s
Hate, live in someones head rent free;;verb;;;s
Have;;verb;ko{te} </i>[ko̞.tɛ̝´]<i>;;s
He, 3rd person masculine;;prn;so </i>[so̞]<i>;;s
He, 3rd person masculine;;prn;{sa} </i>[sä´]<i>;Borrowed from Loremese;religion
He, 3rd person masculine;;prn;so </i>[so̞]<i>;historical, only used when trying to specify gender in text;s
Head;;an;zo{she} </i>[zo̞.ɕɛ̝´]<i>;;s
Heal;;verb;;;s
Health;;an;;;s
Hear;;verb;te{te} </i>[tɛ̝.tɛ̝´]<i>;;s
Heart;;an;shin{zang} </i>[ɕin.zäŋ´]<i>;;s
Heart attack;;inan;bo{ye} </i>[bo̞.jɛ̝´]<i>;Very medical formal;s
Heart attack;;an;;;s
Heavy, big;;adj;je{ju} </i>[dʑɛ̝.dʑu´]<i>;;s
Hedgehog;;an;dusu{ha} </i>[du.su.hä´]<i>;;s
Heir;;an;{be}le </i>[bɛ̝´.lɛ̝]<i>;;s
Hello;GI;;{gi} </i>[gi´]<i>;;s
Help;;verb;{sa} </i>[sä´]<i>;;s
Henralia;ENLALIJA;inan;en{la}li{ya}sa </i>[ɛ̝n.lä´.li.jä´.sä]<i>;;s
Henralian (Language);ENLALIJA;inan;en{la}li{ya} {di}ye </i>[ɛ̝n.lä´.li.jä´ di´.jɛ̝]<i>;;s
Henralian (People);ENLALIJA;an;en{la}li{ya} si </i>[ɛ̝n.lä´.li.jä´ si]<i>;;s
Heroin, drug;;inan;{pu}cewe </i>[pu´.tɕɛ̝.wɛ̝]<i>;Has been genericized in modern baphia to be any hard drug, especially in Turku ward it has been genericized to be any drug including medicinal, not including alcohol;s
Hesitate;;verb;;;s
Hibernate ;;verb;zan{ze} </i>[zän.zɛ̝´]<i>;;s
Hide;;verb;ke{we} </i>[kɛ̝.wɛ̝´]<i>;;s
High;;adj;ye{pe} </i>[jɛ̝.pɛ̝´]<i>;;s
High (amount);;adj;ye{pon} </i>[jɛ̝.pon´]<i>;;s
High, intoxicated;JEPE;adj;ye{pe} </i>[jɛ̝.pɛ̝´]<i>;;s
Hinox;;an;;;hy
History;;inan;jo{ko}he </i>[dʑo̞.ko̞´.hɛ̝]<i>;;s
Hit;;verb;di </i>[di]<i>;;s
Hit, smoke;;verb;;;s
Hive;;inan;{capedyi} </i>[tɕä´.pɛ̝´.dji´]<i>;;s
Hold;;verb;du{te} </i>[du.tɛ̝´]<i>;;s
Hold;;verb;du{te} </i>[du.tɛ̝´]<i>;;s
Hole;;inan;{e}de </i>[ɛ̝´.dɛ̝]<i>;;s
Holiday, festival;;inan;;;s
Holy, god-like;;adj;{u}te </i>[u´.tɛ̝]<i>;;s
Honey;;inan;po{pe}ye </i>[po̞.pɛ̝´.jɛ̝]<i>;;s
Honour;;inan;se{he} </i>[sɛ̝.hɛ̝´]<i>;;s
Hope;;verb;ye{ze} </i>[jɛ̝.zɛ̝´]<i>;;s
Horn;;an;{zhe} </i>[ʑɛ̝´]<i>;;s
Horriblin;;an;;;hy
Horse;;an;{I}zan </i>[i´.zän]<i>;;s
Hot;;adj;ju{kyu} </i>[dʑu.kju´]<i>;;s
Hour;;inan;;;s
House, home;;inan;pe{dyi} </i>[pɛ̝.dji´]<i>;;s
How;;;;;s
Hoyoverse;HOJOBEZU;inan;hoyobezu </i>[ho̞´.jo̞.bɛ̝´.zu]<i>;;real
Hug;;verb;ze{gan} </i>[zɛ̝.gän´]<i>;;s
Hum;;verb;ro{de} </i>[ro.dɛ̝´]<i>;;s
Human;;an;{o}beke </i>[o̞´.bɛ̝.kɛ̝]<i>;;s
Human;;an;{o}beke </i>[o̞´.bɛ̝.kɛ̝]<i>;Derogatory;s
Hummingbird;;an;;;s
Hundred;166;;{sun} </i>[sun´]<i>;this isn’t really 100, in base 10 it is 98, but is commonly used in prices in stores.;s
Hunt;;verb;fe </i>[fɛ̝]<i>;;s
Hurry;;verb;;;s
Hurt;;verb;dizhu </i>[di.ʑu]<i>;;s
Hush, quiet down;;verb;;;s
Hydrangea;;an;;;s
Hyena;;an;no{pe} </i>[no̞.pɛ̝´]<i>;;s
Hylian;HAILU;inan;ha{i}lusi </i>[hä.i´.lu.si]<i>;;hy
Hylian tomato;HAILU;an;;;hy
Hyrule;HAILU;inan;ha{i}lu </i>[hä.i´.lu]<i>;;hy
Ice;;inan;ze{dye} </i>[zɛ̝.djɛ̝´]<i>;;s
Idea;;inan;;;s
Idealize;;verb;;;s
If;;;ko{ye} </i>[ko̞.jɛ̝´]<i>;;s
Ignore;;verb;;;s
Ihoshar;;inan;{yo}shasa </i>[jo̞´.ɕä.sä]<i>;;s
Ihoshari (Language);;inan;{yo}sha {di}ye </i>[jo̞´.ɕä.di´.jɛ̝]<i>;;s
Ihoshari (People);;an;{yo}sha si </i>[jo̞´.ɕä.si]<i>;;s
Ill, be sick;;verb;sa{de} </i>[sä.dɛ̝´]<i>;;s
Illness, virus, plague, sickness;;an;sa{de}ne </i>[sä.dɛ̝´.nɛ̝]<i>;;s
Imagine;;verb;;;s
Impact;;verb;tan{zhe}di </i>[tän.ʑɛ̝´.di]<i>;;s
Important;;adj;;;s
Include;;verb;{tsa}do </i>[tsä´.do̞]<i>;;s
Incredibly, so, extremely;;adj;;;s
Incredibly, so, extremely, really, totally;AJO;adj;ayo </i>[ä.jo̞]<i>;;ahan
Incubus, demon (masculine);;inan;;;s
Independance;;adj;;;s
Independant;;adj;;;s
Infant, baby, young child;;an;pe{lezhu} </i>[pɛ̝.lɛ̝´.ʑu´]<i>;;s
Infect;;verb;;;s
Infertile;;inan;e{ye}la </i>[ɛ̝.jɛ̝´.lä]<i>;;s
Inform;;verb;;;s
Information;;inan;{be}wete </i>[bɛ̝´.wɛ̝.tɛ̝]<i>;;s
Injure;;verb;;;s
Inlet;;inan;;;s
Inscribe;;verb;;;s
Insect, bug;;an;{sye} </i>[sjɛ̝´]<i>;;s
Insecure;;adj;;;s
Insecurities;;inan;;Also used specifically for a part of someone that they don’t like, which they don’t feel necessarily insecure about;s
Inspire;;verb;;;s
Inspire;;verb;;;s
