Cholto;CODO;;{co}do </i>[tɕo̞´.do̞]<i>;Codo is a filler word, like “well”, it can also be used as a diminutive;s
Chopsticks;;inan;ce{gu} </i>[tɕɛ̝.gu´]<i>;;s
Christmas;KURISUMASE;inan;ku{lisu}mase </i>[ku.li´.su´.mä.sɛ̝]<i>;;real
Christmas time;KURISUMASE;inan;ku{lisu}maseda </i>[ku.li´.su´.mä.sɛ̝.dä]<i>;;real
Chuchu;CUCU;an;{cu}cu </i>[tɕu´.tɕu]<i>;;hy
Chunk;;inan;{i}zzotu </i>[i´.z:o̞.tu]<i>;;s
Church (Saulist);;inan;za{ta}zha{da} </i>[zä.tä´.ʑä.dä´]<i>;Borrowed from Loremese;s
Church (Shidamist);;an;;;s
Cigar;;inan;za{zhe} </i>[zä.ʑɛ̝´]<i>;;s
Cigarette;;inan;za{zhe}ko </i>[zä.ʑɛ̝´.ko̞]<i>;;s
Cinema, movie theatre / theater;;inan;{kyo}she{kam} </i>[kjo̞´.ɕɛ̝.käm´]<i>;;s
Circle, ring;;inan;sho{she} </i>[ɕo̞.ɕɛ̝´]<i>;;s
Citrus;;inan;jim{fo} </i>[dʑim.fo̞´]<i>;;s
City;;inan;{be}wetu </i>[bɛ̝´.wɛ̝.tu]<i>;;s
Claim (as own), take (ownership);;verb;e{ke} </i>[ɛ̝.kɛ̝´]<i>;;s
Claim, present argument;;verb;ewe </i>[ɛ̝.wɛ̝]<i>;;s
Clan;;inan;i{ke} </i>[i.kɛ̝´]<i>;;s
Class (wealth);;inan;se{fye} </i>[sɛ̝.fjɛ̝´]<i>;;s
Clean;;adj;jo{ke}te </i>[dʑo̞.kɛ̝´.tɛ̝]<i>;;s
Clear, clean;;verb;jo{ke} </i>[dʑo̞.kɛ̝´]<i>;;s
Cliff;;inan;{fa}ka </i>[fä´.kä]<i>;;s
Climb;;verb;ceng{kka} </i>[tɕɛ̝ŋ.k:ä´]<i>;;s
Close;;verb;{tsa}do </i>[tsä´.do̞]<i>;;s
Cloth;;inan;son </i>[so̞n]<i>;;s
Clothes;;inan;u{ya} </i>[u.jä´]<i>;;s
Cloud;;inan;{pu}ce </i>[pu´.tɕɛ̝]<i>;Historical;s
Cloud;;inan;{pu}ce </i>[pu´.tɕɛ̝]<i>;;s
Club, rave;;inan;ze{pun} </i>[zɛ̝.pun´]<i>;;s
Cobblestone;;inan;wozzo </i>[wo̞.z:o̞]<i>;;s
Cocaine, coke;;inan;{izi}de </i>[i´.zi´.dɛ̝]<i>;;s
Code (software);;;mu{ke}ye </i>[mu.kɛ̝´.jɛ̝]<i>;;
Coffee;;inan;do{te}do{sushe} </i>[do̞.tɛ̝´.do̞.su´.ɕɛ̝´]<i>;;s
Coffee bean;;an;do{te}do{su} </i>[do̞.tɛ̝´.do̞.su´]<i>;;s
Coffin;;inan;{i}ku{sa} </i>[i´.ku.sä´]<i>;;s
Coin;;inan;o{la} </i>[o̞.lä´]<i>;;s
Cold;;adj;son{kku} </i>[so̞ŋ.k:u´]<i>;;s
Collar;;inan;;;s
Collect;;verb;du{nun} </i>[du.nun´]<i>;;s
Colonize;;verb;ko{be} </i>[ko̞.bɛ̝´]<i>;;s
Colour / color;;inan;tu{zong} </i>[tu.zo̞ŋ´]<i>;;s
Combine freely, mix and match;;verb;seu{ya} </i>[sɛ̝.u.jä´]<i>;;s
Come, head towards;;verb;yu </i>[ju]<i>;;s
Commit suicide;;verb;{zu}je{beton} </i>[zu´.dʑɛ̝.bɛ̝´.to̞n´]<i>;;s
Communism;;inan;safo{lu}te </i>[sä.fo̞.lu´.tɛ̝]<i>;;s
Community, village, your people;;inan;yo{be} </i>[jo̞.bɛ̝´]<i>;;s
Commute (general);;verb;o{tsa} </i>[o̞.tsä´]<i>;;s
Commute (work);;verb;we{tsa} </i>[wɛ̝.tsä´]<i>;;s
Company (business) ;;inan;ba{zhe} </i>[bä.ʑɛ̝´]<i>;;s
Company, a group of people;;an;basi </i>[bä.si]<i>;;s
Compare;;verb;;;s
Comparison;;inan;;;s
Complete;;adj;kele </i>[ke.le]<i>;Borrowed from Jkawi;s
Complex (mental problem);;an;ke{yo}so{zhe} </i>[kɛ̝.jo̞´.so̞.ʑɛ̝´]<i>;;s
Complex, complicated;;adj;ke{yo} </i>[kɛ̝.jo̞´]<i>;;s
Compliment;;verb;so{de}e{ye} </i>[so̞.dɛ̝´.ɛ̝.jɛ̝´]<i>;;s
Computer;;inan;mu{je}kesi </i>[mu.dʑɛ̝´.kɛ̝.si]<i>;;s
Concept;;inan;ke{le}pe </i>[kɛ̝.lɛ̝´.pɛ̝]<i>;;s
Concern;;verb;;;s
Concern, business;;inan;;;s
Conclude;;verb;;;s
Condition, adapt;;verb;;;s
Conditional marker;;;;;s
Cone;;inan;;;s
Confess, tell;;verb;ke{je} </i>[kɛ̝.dʑɛ̝´]<i>;;s
Conglomerate, chaebol;;inan;ze{pa} </i>[zɛ̝.pä´]<i>;;s
Connect, contact;;verb;ja{ye} </i>[dʑä.jɛ̝´]<i>;When used as “contact” it is usually only in the context of contacting online;s
Conquer;;verb;ko{syi} </i>[ko̞.sji´]<i>;;s
Consider, think about, reflect, figure out;;verb;fo{lu} </i>[fo̞.lu´]<i>;;s
Container;;inan;pe{kyo} </i>[pɛ̝.kjo̞´]<i>;;s
Continue;;verb;su{zzu} </i>[su.z:u´]<i>;;s
Contrary;;adj;{zze} </i>[z:ɛ̝´]<i>;;s
Control;;verb;{si}date </i>[si´.dä.tɛ̝]<i>;;s
Control;;inan;{si}datefo{nu} </i>[si´.dä.tɛ̝.fo̞.nu´]<i>;;s
Control;;verb;{si}te </i>[si´.tɛ̝]<i>;;s
Convalesce;;verb;;;s
Convene, meet;;verb;;;s
Conversation, speech;;inan;;;s
Cook;;verb;de{fee} </i>[dɛ̝.fɛ̝:´]<i>;;s
Cool, awesome;;adj;{ba}ta </i>[bä´.tä]<i>;;s
Copper;;inan;;;s
Coral;;an;;;s
Coral (reef);;inan;;;s
Corpse;;inan;{do}ku </i>[do̞´.ku]<i>;;s
Correct;;adj;{ki}je </i>[ki´.dʑɛ̝]<i>;Historical;s
Correct, right;;adj;{ki}je </i>[ki´.dʑɛ̝]<i>;;s
Correspond;;verb;;;s
Corrupt;;verb;beye </i>[bɛ̝.jɛ̝]<i>;;s
Corruption;;inan;beyezhu </i>[bɛ̝.jɛ̝.ʑu]<i>;;s
Cotton;;an;;;s
Couch, sofa;FILA;inan;{fi}la </i>[fi´.lä]<i>;Borrowed from Jkawi. Older;s
Could, may do;;verb;sye </i>[sjɛ̝]<i>;;s
Council;;inan;yo{zhe} </i>[jo̞.ʑɛ̝´]<i>;;s
Counsel;;verb;;;s
Count;;verb;zo{te} </i>[zo̞.tɛ̝´]<i>;;s
Countdown;;inan;ye{te} </i>[jɛ̝.tɛ̝´]<i>;;s
Country, nation;;inan;pe{ta} </i>[pɛ̝.tä´]<i>;;s
County;;inan;;;s
Cousin;;an;;;s
Cover;;verb;ke{de} </i>[kɛ̝.dɛ̝´]<i>;;s
Cow;;an;se{ku} </i>[sɛ̝.ku´]<i>;;s
Crab;;an;ke{ye} </i>[kɛ̝.jɛ̝´]<i>;;s
Crane (bird);;an;;;s
Crayon;;inan;{ca}tu{pe} </i>[tɕä´.tu.pɛ̝´]<i>;;s
Cream;;inan;e{bbi} </i>[ɛ̝.b:i´]<i>;;s
Create, craft;;verb;ja{be} </i>[dʑä.bɛ̝´]<i>;;s
Creole;;inan;de{di}ye </i>[dɛ̝.di´.jɛ̝]<i>;;s
Crestwalking, walking in the rain and falling face first;;verb;;;s
Crime;;inan;e{ke}yun </i>[ɛ̝.kɛ̝´.jun]<i>;;s
Cring;LIÑ;inan;ling{sa} </i>[liŋ.sä´]<i>;;s
Cring (Language);LIÑ;inan;ling{di}ye </i>[liŋ.di´.jɛ̝]<i>;;s
Cring (People);LIÑ;an;lingsi </i>[liŋ.si]<i>;;s
Crop, cut (to size);;verb;;;s
Croptop, baby tee;;inan;;;s
Cross, go over;;verb;jeze </i>[dʑɛ̝.zɛ̝]<i>;;s
Crowdfund;;verb;;;s
Crown;;inan;;;s
Crumble;;verb;be{zhu}zu </i>[bɛ̝.ʑu´.zu]<i>;;s
Crunk, incredibly intoxicated;;verb;;;ahan
Crush, squish;;verb;{bi}tu </i>[bi´.tu]<i>;;s
Cry;;verb;ba{ka} </i>[bä.kä´]<i>;;s
Cucco;;an;;;hy
Cuddle, spoon;;verb;;;s
Cult classic;;inan;uja </i>[u.dʑä]<i>;;real
Cultivate;;verb;;;s
Culture;;inan;mu{kye} </i>[mu.kjɛ̝´]<i>;;s
Cum, semen (vulgar);;an;;;s
Cunty;KISE;an;ki{se} </i>[ki.sɛ̝´]<i>;;ahan
Cup;;inan;{ttute} </i>[t:u´.tɛ̝´]<i>;;s
Cure;;verb;;;s
Cut;;verb;ko{she} </i>[ko̞.ɕɛ̝´]<i>;;s
Cyan, sky blue;;adj;shuwe </i>[ɕu.wɛ̝]<i>;Sunterian borrowing. Uncommon;s
Cycle;;inan;sho{tse} </i>[ɕo̞.tsɛ̝´]<i>;;s
Cyclical;;adj;sho{tse} </i>[ɕo̞.tsɛ̝´]<i>;;s
Cysteia;SSIDIJA;inan;{ssi}diya{sa} </i>[s:i´.di.jä.sä´]<i>;;s
Cysteian (Language);SSIDIJA;inan;{ssi}diya {di}ye </i>[s:i´.di.jä di´.jɛ̝]<i>;;s
Cysteian (People);SSIDIJA;an;{ssi}diya si </i>[s:i´.di.jä si]<i>;;s
Dam;;inan;;;s
Dance;;verb;pu{zzhe} </i>[pu.ʑ:ɛ̝´]<i>;;s
Dancefloor;;inan;pu{zzhe}za{ti} </i>[pu.ʑ:ɛ̝´.zä.ti´]<i>;;s
Dancefloor;;inan;zhe{ti} </i>[ʑɛ̝.ti´]<i>;;ahan
Dandelion;;inan;;;s
Dark;;adj;{so}dokyu </i>[so̞´.do̞.kju]<i>;;s
Dark brown;;adj;{so}za{ti} </i>[so̞´.zä.ti´]<i>;;s
Davidria;TAWIDIJA;inan;ta{wi}di{ya}sa </i>[tä.wi´.di.jä´.sä]<i>;;s
Davidrian (Language);TAWIDIJA;inan;ta{wi}di{ya} {di}ye </i>[tä.wi´.di.jä´ di´.jɛ̝]<i>;;s
Davidrian (People);TAWIDIJA;an;ta{wi}di{ya} si </i>[tä.wi´.di.jä´ si]<i>;;s
Day (measurement);;inan;jo{pe} </i>[dʑo̞.pɛ̝´]<i>;;s
Daydream;;verb;;;s
Daytime;;an;;;s
Dead;;adj;{bi} </i>[bi´]<i>;;s
Death;;inan;bi{ye}fo{nu} </i>[bi.jɛ̝´.fo̞.nu´]<i>;;s
Death bed, where someone is (bed)rotting;;inan;ku{sa} </i>[ku.sä´]<i>;;s
Death bed, where someone is (bed)rotting;;inan;ku{sa} </i>[ku.sä´]<i>;;s
Debate;;verb;;;s
Debt (general);;inan;;;s
Debt (money);;inan;;;s
Decay;;verb;{se}be{zhu}zu </i>[sɛ̝´.bɛ̝.ʑu´.zu]<i>;;s
Decide, choose, pick, vote;;verb;ko{wa} </i>[ko̞.wä´]<i>;;s
Declare;;verb;;;s
Decline;;verb;do{su} </i>[do̞.su´]<i>;;s
Decline;;verb;{mwezo} </i>[mwɛ̝´.zo̞´]<i>;Used commonly in the east, especially by Azkali. Imported into Ahanan Turku Baphian through Azkali immigration.;ahan
Decoration;;inan;ko{de} </i>[ko̞.dɛ̝´]<i>;;s
Deduce;;verb;;;s
Deer;;an;{nyefu} </i>[njɛ̝´.fu´]<i>;;s
Defence;;inan;;;s
Defenestrate (legal);;verb;don{shete}yepe{dyi} </i>[do̞n.ɕɛ̝´.tɛ̝´.jɛ̝.pɛ̝.dji´]<i>;;s
Defibrillator;;inan;;;s
Deficate;;verb;;;s
Deku Baba;;an;;;hy
Delay;;verb;;;s
Delegate;;verb;;;s
Delete;;verb;{kese} </i>[kɛ̝´.sɛ̝´]<i>;;s
Delusion;;inan;;;s
Demand;;verb;{e}zanla{fa} </i>[ɛ̝´.zän.lä.fä´]<i>;;s
Demise, die (formal, dramatic);;verb;bi{kaye}ta </i>[bi.kä´.jɛ̝´.tä]<i>;;s
Democracy;;inan;ko{e}lunyo{zhe} </i>[ko̞.ɛ̝´.lun.jo̞.ʑɛ̝´]<i>;;s
Demon (general);;inan;{zhe}wan </i>[ʑɛ̝´.wän]<i>;;s
Demonic;;adj;{zhe}wan </i>[ʑɛ̝´.wän]<i>;;s
Den;;inan;ran{be} </i>[ran.bɛ̝´]<i>;;s
Dentist;;an;zu{len}si </i>[zu.lɛ̝n´.si]<i>;;s
Dentistry;;inan;zu{len}de </i>[zu.lɛ̝n´.dʑɛ̝]<i>;;s
Deposit;;verb;;;s
Desert;;inan;{pu}ye </i>[pu´.jɛ̝]<i>;;s
Design;;verb;pefo{lu} </i>[pɛ̝.fo̞.lu´]<i>;;s
Design;;inan;pefo{lu}zhu </i>[pɛ̝.fo̞.lu´.ʑu]<i>;;s
Diagnose;;verb;;;s
Diamond;;inan;jo{izang} </i>[dʑo̞.i´.zäŋ´]<i>;;s
Dictate;;verb;;;s
Die;;verb;bi{ye} </i>[bi.jɛ̝´]<i>;;s
Die;;verb;bi{ye} </i>[bi.jɛ̝´]<i>;;s
Differ;;verb;{mwe}de </i>[mwɛ̝´.dɛ̝]<i>;;s
Different, difference;;inan;{mwe}dezhu </i>[mwɛ̝´.dɛ̝ .ʑu ]<i>;;s
Dig;;verb;ko </i>[ko̞]<i>;;s
Diminutive, mini;;;ko </i>[ko̞]<i>;;s
Dinner;;inan;;;s
Dinner, girl’s night out;;inan;;;ahan
Diploma;;inan;;;s
Direction;;inan;le{ya}syo </i>[lɛ̝.jä´.sjo̞]<i>;;s
Dirty;;adj;do{yo}de </i>[do̞.jo̞´.dɛ̝]<i>;;s
Disagree;;verb;;;s
Disallow;;verb;doze{bee} </i>[do̞.zɛ̝.bɛ̝:´]<i>;;s
Disgust;;verb;sa{zi} </i>[sä.zi´]<i>;;s
Disgusting;;adj;sa{zi} </i>[sä.zi´]<i>;;s
Dish;;an;gi </i>[gi]<i>;See <a href=https://lot.icosahedr.online/wiki/Kaneedkind#Sexes>Kaneedkind sexes</a>;s
Dishonour;;inan;dose{he} </i>[do̞.sɛ̝.hɛ̝´]<i>;;s
Dismiss;;verb;;;s
Dismount;;verb;;;s
Disorder (mental);;an;do{ki}deyan </i>[do̞.ki´.dɛ̝.jän]<i>;;s
Disorder (physical);;an;do{ki}de </i>[do̞.ki´.dɛ̝]<i>;;s
Dissect;;verb;;;s
Distance, far off;;inan;{u}zzo </i>[u´.z:o̞]<i>;;s
Dive;;verb;jan{de} </i>[dʑän.dɛ̝´]<i>;;s
Dive;;verb;jan{de} </i>[dʑän.dɛ̝´]<i>;Archaic;s
Dive into lava;;verb;jan{de}de{ya} </i>[dʑän.dɛ̝´.dɛ̝.jä´]<i>;;s
Diverse;;adj;gu{mwe}de </i>[gu.mwɛ̝´.dɛ̝]<i>;;s
Do;;verb;{to}be </i>[to̞´.bɛ̝]<i>;;s
Do (an action);;verb;in{ton} </i>[in.to̞n´]<i>;;s
Do (an action);;verb;{ton} </i>[to̞n´]<i>;;ahan
Do later;;verb;{to}fo </i>[to̞´.fo̞]<i>;;s
Doctor, healer;;an;{len}si </i>[lɛ̝n´.si]<i>;;s
Dog;;an;cin </i>[tɕin]<i>;;s
Dominate;;verb;;;s
Door;;inan;pe{wa}pe </i>[pɛ̝.wä´.pɛ̝]<i>;;s
Doorguard, securityguard;;an;pesan </i>[pɛ̝.sän]<i>;;s
Down;;adj;e{ye} </i>[ɛ̝.jɛ̝´]<i>;;s
Draft (military);;inan;;;s
Draft (writing);;verb;;;s
Dragon;;an;de{de} </i>[dɛ̝.dɛ̝´]<i>;;s
Dread, fear;;verb;po{zangzhe} </i>[po̞.zäŋ´.ʑɛ̝´]<i>;;s
Dream;;an;te{zhetso}ne </i>[tɛ̝.ʑɛ̝:´.tso̞´.nɛ̝]<i>;;s
Dream, fantasize;;verb;te{zhetso} </i>[tɛ̝.ʑɛ̝:´.tso̞´]<i>;;s
Drink (alcohol), alcoholic beverage;;verb;be{she}te </i>[bɛ̝.ɕɛ̝´.tɛ̝]<i>;;s
Drink (nonalcoholic);;verb;se{se}pe </i>[sɛ̝.sɛ̝´.pɛ̝]<i>;;s
Drive (vehicle);;verb;jege </i>[dʑɛ̝.gɛ̝]<i>;;ahan
Drive (vehicle);;verb;;;s
Drug;;inan;{te}ju{san} </i>[tɛ̝´.dʑu.sän´]<i>;Incredibly informal, self-aware pun about the nature of drugs;s
Drug, intoxicate;;verb;te(tso)tete </i>[tɛ̝.tso̞´.tɛ̝.tɛ̝]<i>;informal;s
Drug, intoxicate;;verb;{te}ju{san} </i>[tɛ̝´.dʑu.sän´]<i>;Legal and medical term;s
Dry;;adj;ku{zze} </i>[ku.z:ɛ̝´]<i>;;s
Dual marker;;;{yo} </i>[jo̞´]<i>;;s
Duck;;an;;;s
Dull (Knife);;adj;do{fo} </i>[do̞.fo̞´]<i>;;s
Dust;;inan;do{ze}de </i>[do̞.zɛ̝´.dɛ̝]<i>;;s
Ear;;an;te{te} </i>[tɛ̝.tɛ̝´]<i>;;s
Early;;adj;ze{le} </i>[zɛ̝.lɛ̝´]<i>;;s
Earth, Dirt;;an;zam{fong} </i>[zäm.fo̞ŋ´]<i>;;s
Earthquake;;inan;zam{ge} </i>[zäm.gɛ̝´]<i>;;s
East;;inan;a </i>[ä]<i>;;s
Eat;;verb;si{we} </i>[si.wɛ̝´]<i>;;s
Eating disorder;;ahan;si{de} </i>[si.dɛ̝´]<i>;;s
Eating disorder;;inan;si{de} </i>[si.do̞.ki´.dɛ̝]<i>;Medical;s
Eco-terrorism;;inan;;;s
Economic;;adj;po{de}we </i>[po̞.dɛ̝´.wɛ̝]<i>;;s
Economy;;an;po{de}we </i>[po̞.dɛ̝´.wɛ̝]<i>;;s
Edit, change;;verb;;;s
Education;;inan;;;s
Egg;;an;ju{mu}de </i>[dʑu.mu´.dɛ̝]<i>;;s
Eggplant, aubergine;;an;;;s
Eight;12;;du{sa} </i>[du.sä´]<i>;Seen in a more slang sense, saying “in ce” is more formal;s
Ejaculate;;verb;;;s
Elect;;verb;;;s
Electricity;;an;o{wae}kye </i>[o̞.wä´.ɛ̝´.kjɛ̝]<i>;;s
Electron;;inan;;;s
Elements, metal;;inan;a{si}na </i>[ä.si´.na]<i>;Archaic when used for metals;s
Elephant;;an;;;s
Eleven;15;;ju{ci} </i>[dʑu.tɕi´]<i>;Seen in a more slang sense, saying “in jim” is more formal;s
Elk;;an;be{ye}ko </i>[bɛ̝.jɛ̝´.ko̞]<i>;;s
Elke;;an;li{ge} </i>[li.gɛ̝´]<i>;See <a href=https://lot.icosahedr.online/wiki/Kaneedkind#Sexes>Kaneedkind sexes</a>;s
Emerald;;inan;je{izang} </i>[dʑɛ̝.i´.zäŋ´]<i>;;s
Empty;;adj;tsu{te} </i>[tsu´.tɛ̝]<i>;;s
En passant (Chess);;inan;;;s
Enact;;verb;;;s
End, over;;verb;{ke} </i>[kɛ̝´]<i>;;s
Energy;;an;do{kyu} </i>[do̞.kju´]<i>;;s
Energy drink;BOJEKAA~;inan;boje{kaa}~ </i>[bo̞.jɛ̝.kä:´ ]<i>;Generalized brand name;s
Engine (vehicle), an essential part of something;;inan;;;s
Engrave;;verb;{ki}je </i>[ki´.dʑɛ̝]<i>;;s
Enjoy;;verb;;;s
Enough, right (amount);;adj;;;s
Enter, go (inside);;verb;je{san} </i>[dʑɛ̝.sän´]<i>;;s
Enthrone;;verb;;;s
Environmental;;adj;;;s
Equal;;verb;de{su} </i>[dɛ̝.su´]<i>;;s
Era, epoch;;inan;{keyu} </i>[kɛ̝´.ju´]<i>;;s
Escape;;verb;;;s
Essential;;adj;je{jue}zan </i>[dʑɛ̝.dʑu´.ɛ̝´.zän]<i>;;s
Evening;;inan;;;s
Evermean, treeant;;an;;;hy
Everything;;inan;;;ahan
Everywhere, all places;;inan;gu{kam} </i>[gu.käm´]<i>;;s
Exactly, literally;;;de{i} </i>[dɛ̝.i´]<i>;;s
Exactly, literally;DEJI;;de{yi} </i>[dɛ̝.ji´]<i>;;ahan
Exchange;;verb;;;s
Excite, thrill;;verb;ko{wun} </i>[ko̞.wun´]<i>;;s
Exclude;;verb;dotsa{do} </i>[do̞.tsä.do̞´]<i>;;s
Excuse;;verb;po{de} </i>[po̞.dɛ̝´]<i>;;s
Exhale;;verb;e{ko} </i>[ɛ̝.ko̞´]<i>;;s
Exhibit;;inan;{ye}je </i>[jɛ̝´.dʑɛ̝]<i>;;s
Exist;;verb;je{kyu} </i>[dʑɛ̝.kju´]<i>;;s
Expect;ZUGU;verb;zu{gu} </i>[zu.gu´]<i>;;s
Expire;;verb;;;s
Explain, teach;;verb;;When used as “teach” it is more informal;s
Exploit, tap;;verb;;;s
Extremity;;an;{ta}wezzo </i>[tä´.wɛ̝.z:o̞]<i>;;s
Eye;;an;tso </i>[tso̞]<i>;;s
Eyebrow;;an;a{bu}ha </i>[ä.bu´.hä]<i>;Borrowed from Oikan;s
Eyeliner;;inan;tso{gya} </i>[tso̞.gyä´]<i>;;s
Fabric;;inan;{tsa}kyoong </i>[tsä´.kyo̞:ŋ ]<i>;;s
Face;;an;zo{zi} </i>[zo̞.zi´]<i>;;s
Fact;;inan;;;s
Fake;;adj;{zam}ku </i>[zäm´.ku]<i>;;s
Fall;;verb;um{we} </i>[um.wɛ̝´]<i>;;s
Fall in love, become enfatuated with;;verb;;;s
False, not true;;adj;;;s
Family;;an;ke{zzo} </i>[kɛ̝.z:o̞´]<i>;;s
Fan (of something);;an;jasi </i>[dʑä.si]<i>;;s
Fang, canine tooth;;an;{ce}fun{long} </i>[tɕɛ̝´.fun.lo̞ŋ´]<i>;;s
Fantasize, daydream;;verb;;;s
Fantasy;;inan;{ling}e </i>[liŋ´.ɛ̝.]<i>;;s
Far;;adj;{u}zzo </i>[u´.z:o̞]<i>;;s
Farewell, goodbye;;;ha{non} </i>[hä.no̞n´]<i>;More formal then Cucis;s
Farm;;inan;di{deekam} </i>[di.dɛ̝´:.käm´]<i>;;s
Farmer;;an;se{pe}si </i>[sɛ̝.pɛ̝´.si]<i>;;s
Fart (formal);;inan;;;s
Fart (informal);;inan;;;s
Fart (vulgar);;inan;;;s
Fashion;;inan;;;s
Fast;;verb;tan{zhe} </i>[tän.ʑɛ̝´]<i>;;s
Fast, starve;;verb;dosi{we} </i>[do̞.si.wɛ̝´]<i>;;ahan
Fasting period;;inan;tanda </i>[tän.dä]<i>;;s
Fat;;inan;sa{be} </i>[sä.bɛ̝´]<i>;;s
Fat, Overweight;;adj;sa{be}je </i>[sä.bɛ̝´.dʑɛ̝ ]<i>;;s
Fate;;an;de{be} </i>[dɛ̝.bɛ̝´]<i>;;s
Father;PACA;an;pa{ca} </i>[pä.tɕä´]<i>;Used for nonkaneeds, borrowed from Loremese;s
Fatten;;verb;;;s
Favourite, most liked;;adj;ja{wo} </i>[dʑä.wo̞´]<i>;;s
Fear;;verb;shi </i>[ɕi]<i>;;s
Feast, binge, glut;;verb;;;s
Feather;;inan;co{du} </i>[tɕo̞.du´]<i>;;s
Feed;;verb;;;s
Feel (mental);;verb;so{zhe} </i>[so̞.ʑɛ̝´]<i>;;s
Feel (physical);;verb;dun{te} </i>[dun.tɛ̝´]<i>;;s
Feign;;verb;;;s
Femboy;;an;;;s
Feminize;;verb;;;s
Ferment;;verb;;;s
Fertilize;;verb;;;s
Few;;adj;e{yu} </i>[ɛ̝.ju´]<i>;;s
Field (geography);;inan;{da}fe </i>[dä´.fɛ̝]<i>;;s
Field, study;;inan;{ye}e{ye}ju{kang} </i>[jɛ̝´.ɛ̝.jɛ̝´.dʑu.käŋ´]<i>;;s
Fight;;verb;ko{tsa} </i>[ko̞.tsä´]<i>;;s
Filth;;inan;di{yo} </i>[di.jo̞´]<i>;;s
Filthy;;adj;di{yo} </i>[di.jo̞´]<i>;;s
Find;;verb;{tsi}he </i>[tsi´.hɛ̝]<i>;;s
Finger;;an;se{ta}we </i>[sɛ̝.tä´.wɛ̝]<i>;;s
Fingernail;;inan;zon{to} </i>[zo̞n.to̞´]<i>;;s
Fire;;an;de{ya} </i>[dɛ̝.jä´]<i>;;s
Firearm, gun;;inan;lo{lu}ka </i>[lo̞.lu´.kä]<i>;Borrowed from Azkali;ahan
Firearm, gun;;inan;{ta}de{paki} </i>[tä´.dɛ̝.pä´.ki´]<i>;;s
First person, 1st person;;prn;{ya} </i>[jä´]<i>;Borrowed from Loremese;religion
First person, 1st person;;prn;lo </i>[lo̞]<i>;;s
Fish;;an;po </i>[po̞]<i>;;s
Fish;;an;po{gu} </i>[po̞.gu´]<i>;;s
Fisherman;;an;posi </i>[po̞.si]<i>;;s
Five;5;;jim </i>[dʑim]<i>;;s
Fix;;verb;jan{ge}sa{se} </i>[dʑäŋ.gɛ̝´.sä.sɛ̝´]<i>;;s
Flag, banner;;inan;;;s
Flash, flashlight, torch, light;;inan;;;s
Flat;;adj;bese </i>[bɛ̝.sɛ̝]<i>;;s
Flatten;;verb;bese{tong} </i>[bɛ̝.sɛ̝.to̞n´]<i>;;s
Flavour;;inan;zu{te} </i>[zu.tɛ̝´]<i>;;s
Flesh;;an;;;s
Flicker;;verb;dan{na}kye </i>[dän.nä´.kjɛ̝]<i>;;s
Float;;verb;{ka}ko </i>[kä´.ko̞]<i>;;s
Floor, level;;inan;;;s
Flourish;;verb;;;s
Flow;;verb;e{ko} </i>[ɛ̝.ko̞´]<i>;;s
Flow;;an;e{ko}fo{nu} </i>[ɛ̝.ko̞´.fo̞.nu´]<i>;;s
Flower;;an;we </i>[wɛ̝]<i>;;s
Flower;;verb;we </i>[wɛ̝]<i>;;s
Flower love, romantic love;;verb;we{e}pese </i>[wɛ̝.ɛ̝´.pɛ̝.sɛ̝]<i>;;s
Flower love, romantic love;;verb;wepese </i>[wɛ̝.pɛ̝.sɛ̝]<i>;;ahan
Fluffy, fuzzy;;adj;;;s
Fly;;verb;de{le} </i>[dɛ̝.lɛ̝´]<i>;;s
Fog, mist;;inan;pu{de} </i>[pu.dɛ̝´]<i>;;s
Follow, tail, pursue, chase;;verb;de{tse} </i>[dɛ̝.tsɛ̝´]<i>;;s
Food, meal;;inan;e{lang} </i>[ɛ̝.läŋ´]<i>;when used as “meal” it is informal;s
Fool;;an;;;s
Fool;;verb;;;s
Foot, paw;;an;kan{suu} </i>[kän.su:´]<i>;;s
Footwear, shoe;;inan;{ya}kan </i>[jä´.kän]<i>;;s
Force;;inan;;;s
Force feed, make eat;;verb;ja{tonwe} </i>[dʑä.to̞n´.wɛ̝´]<i>;;s
Force, make (do something);;verb;ja{ton} </i>[dʑä.to̞n´]<i>;;s
Forclosure;;verb;;;s
Foreign;;adj;ke{yenta} </i>[kɛ̝.jɛ̝n´.tä´]<i>;;s
Forest;;an;zu{fu} </i>[zu.fu´]<i>;;s
Forever, eternity;;inan;do{ke} </i>[do̞.kɛ̝´]<i>;;s
Forge;;verb;{tsezhe}he </i>[tsɛ̝´.ʑɛ̝´.hɛ̝]<i>;;s
Forget, unlearn;;verb;;;s
Forgive;;verb;;;s
Fork;;inan;;;s
Formality marker;;;wa </i>[wä]<i>;Similar to お in some Japanese contexts;s
Fort;;inan;;;s
Fossil;;inan;woha{yi} </i>[wo̞.ha.ji´]<i>;;s
Fountain, water feature;;inan;wo{pefong} </i>[wo̞.pɛ̝´.fo̞ŋ´]<i>;;s
Four;4;;in{je} </i>[in.dʑɛ̝´]<i>;Used for dates;s
Four;4;;{kaan} </i>[kä:n´]<i>;;s
Fragment;;inan;;;s
Fragment, shatter;;verb;be{zhu} </i>[bɛ̝.ʑu´]<i>;;s
